1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
15.310000000000002,15.238000000000001,15.166,15.093999999999998,15.021999999999997,14.949999999999996,15.233999999999996,15.517999999999997,15.801999999999996,16.086,16.369999999999997,16.668,16.965999999999998,17.264,17.561999999999998,17.86,18.104,18.348,18.592,18.836,19.08,19.243999999999996,19.407999999999998,19.571999999999996,19.735999999999997,19.899999999999995,19.899999999999995,19.899999999999995,19.899999999999995,19.899999999999995
13.91,13.826,13.742,13.658000000000001,13.574000000000002,13.490000000000002,13.614,13.738000000000001,13.862,13.986,14.11,14.216,14.322,14.427999999999997,14.533999999999997,14.639999999999997,14.691999999999998,14.744,14.796,14.848,14.900000000000002,14.952000000000002,15.004,15.056,15.107999999999997,15.159999999999997,15.159999999999997,15.159999999999997,15.159999999999997,15.159999999999997
35.41,35.431999999999995,35.45399999999999,35.476,35.498,35.519999999999996,35.559999999999995,35.599999999999994,35.64,35.68,35.72,35.734,35.748,35.762,35.775999999999996,35.79,35.802,35.814,35.826,35.838,35.85,35.868,35.886,35.904,35.922000000000004,35.940000000000005,35.940000000000005,35.940000000000005,35.940000000000005,35.940000000000005
16.679999999999996,16.467999999999996,16.255999999999997,16.044,15.832,15.620000000000001,15.806000000000001,15.991999999999999,16.177999999999997,16.363999999999997,16.549999999999997,16.738,16.926000000000002,17.114,17.302000000000003,17.490000000000006,17.646000000000004,17.802000000000003,17.958,18.113999999999997,18.269999999999996,18.353999999999996,18.437999999999995,18.521999999999995,18.605999999999995,18.689999999999994,18.689999999999994,18.689999999999994,18.689999999999994,18.689999999999994
31.55,31.558,31.566,31.573999999999998,31.581999999999997,31.589999999999996,31.605999999999998,31.621999999999996,31.637999999999998,31.653999999999996,31.669999999999998,31.674,31.677999999999997,31.682,31.685999999999996,31.689999999999998,31.691999999999997,31.693999999999996,31.695999999999998,31.697999999999997,31.699999999999996,31.705999999999996,31.712,31.718,31.724000000000004,31.730000000000004,31.730000000000004,31.730000000000004,31.730000000000004,31.730000000000004
12.870000000000005,13.032000000000004,13.194000000000004,13.356000000000003,13.518000000000004,13.680000000000003,14.882000000000001,16.084,17.286,18.488,19.689999999999998,19.787999999999997,19.886,19.983999999999998,20.082,20.18,20.448,20.715999999999998,20.983999999999998,21.251999999999995,21.519999999999996,21.766,22.012,22.258,22.504,22.750000000000004,22.750000000000004,22.750000000000004,22.750000000000004,22.750000000000004
26.359999999999996,26.221999999999998,26.084,25.946,25.808000000000003,25.670000000000005,25.684000000000005,25.698,25.712,25.725999999999996,25.739999999999995,26.048,26.355999999999998,26.664,26.972,27.280000000000005,27.426000000000005,27.572000000000003,27.718000000000004,27.864,28.01,28.184,28.358,28.531999999999996,28.705999999999996,28.879999999999995,28.879999999999995,28.879999999999995,28.879999999999995,28.879999999999995
18.930000000000003,18.796000000000003,18.662000000000003,18.528,18.394,18.259999999999998,18.368,18.475999999999996,18.583999999999996,18.691999999999993,18.799999999999994,18.907999999999994,19.016,19.124,19.232000000000003,19.340000000000003,19.366000000000003,19.392000000000003,19.418,19.444,19.47,19.532,19.593999999999998,19.656,19.717999999999996,19.779999999999998,19.779999999999998,19.779999999999998,19.779999999999998,19.779999999999998
17.100000000000005,17.132000000000005,17.164,17.196,17.227999999999998,17.259999999999998,17.293999999999997,17.328,17.362,17.396,17.43,17.45,17.47,17.490000000000002,17.51,17.53,17.538,17.546,17.554,17.561999999999998,17.569999999999997,17.586,17.601999999999997,17.618,17.633999999999997,17.65,17.65,17.65,17.65,17.65
33.98,33.928,33.876,33.824000000000005,33.772000000000006,33.720000000000006,33.822,33.92400000000001,34.026,34.12800000000001,34.230000000000004,34.440000000000005,34.650000000000006,34.86,35.07,35.28,35.4,35.52,35.64,35.760000000000005,35.88,36.028,36.176,36.324,36.472,36.62,36.62,36.62,36.62,36.62
33.86,33.942,34.024,34.106,34.188,34.27,34.364000000000004,34.458000000000006,34.552,34.646,34.74,34.776,34.812,34.848,34.88399999999999,34.919999999999995,34.913999999999994,34.907999999999994,34.902,34.896,34.89,34.954,35.018,35.081999999999994,35.145999999999994,35.209999999999994,35.209999999999994,35.209999999999994,35.209999999999994,35.209999999999994
37.980000000000004,37.842000000000006,37.704,37.566,37.428,37.29,37.478,37.666,37.854,38.041999999999994,38.23,38.361999999999995,38.494,38.626,38.758,38.89,38.892,38.894,38.896,38.897999999999996,38.9,38.928,38.955999999999996,38.984,39.012,39.04,39.04,39.04,39.04,39.04
34.64,34.61,34.58,34.55,34.519999999999996,34.489999999999995,34.587999999999994,34.68599999999999,34.784,34.882,34.98,35.022,35.064,35.105999999999995,35.147999999999996,35.19,35.198,35.205999999999996,35.214,35.221999999999994,35.23,35.251999999999995,35.274,35.296,35.318000000000005,35.34,35.34,35.34,35.34,35.34
30.910000000000004,30.928000000000004,30.946000000000005,30.964000000000006,30.982000000000006,31.000000000000007,31.054000000000006,31.108000000000004,31.162,31.215999999999998,31.269999999999996,31.291999999999994,31.313999999999997,31.335999999999995,31.357999999999997,31.379999999999995,31.381999999999994,31.383999999999997,31.385999999999996,31.387999999999998,31.389999999999997,31.421999999999997,31.453999999999997,31.486,31.518,31.55,31.55,31.55,31.55,31.55
49.09,49.120000000000005,49.15,49.18,49.209999999999994,49.239999999999995,49.273999999999994,49.30799999999999,49.342,49.376,49.41,49.418,49.426,49.434,49.442,49.45,49.470000000000006,49.49,49.510000000000005,49.53,49.550000000000004,49.578,49.606,49.634,49.662,49.69,49.69,49.69,49.69,49.69
21.240000000000002,21.25,21.26,21.27,21.28,21.29,21.364,21.438,21.512,21.586,21.66,21.746,21.832,21.918,22.004,22.09,22.106,22.122,22.138,22.154,22.17,22.194000000000003,22.218,22.242,22.266,22.29,22.29,22.29,22.29,22.29
28.059999999999995,27.935999999999996,27.811999999999998,27.687999999999995,27.563999999999997,27.439999999999998,27.682,27.924,28.165999999999997,28.407999999999998,28.65,28.894,29.137999999999998,29.381999999999998,29.625999999999998,29.869999999999997,29.874,29.878,29.882,29.886000000000003,29.890000000000004,30.038000000000004,30.186000000000003,30.334000000000003,30.482000000000003,30.630000000000003,30.630000000000003,30.630000000000003,30.630000000000003,30.630000000000003
54.269999999999996,54.244,54.217999999999996,54.192,54.166,54.14,54.272,54.404,54.536,54.668000000000006,54.800000000000004,54.894000000000005,54.988,55.082,55.175999999999995,55.269999999999996,55.227999999999994,55.18599999999999,55.144,55.102,55.059999999999995,55.116,55.172,55.228,55.284,55.34,55.34,55.34,55.34,55.34
40.31,40.424,40.538000000000004,40.652,40.766000000000005,40.88,41.086000000000006,41.292,41.498000000000005,41.704,41.910000000000004,41.984,42.058,42.132,42.205999999999996,42.279999999999994,42.245999999999995,42.211999999999996,42.178,42.144,42.11,42.152,42.194,42.236,42.278,42.32,42.32,42.32,42.32,42.32
39.12,39.163999999999994,39.208,39.251999999999995,39.296,39.339999999999996,39.403999999999996,39.467999999999996,39.532,39.596,39.66,39.672,39.684,39.696,39.708,39.72,39.684,39.647999999999996,39.612,39.576,39.54,39.568,39.596000000000004,39.624,39.65200000000001,39.68000000000001,39.68000000000001,39.68000000000001,39.68000000000001,39.68000000000001
-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
29.830000000000002,29.518,29.206,28.894,28.581999999999997,28.269999999999996,28.467999999999996,28.665999999999997,28.863999999999997,29.061999999999998,29.259999999999998,29.483999999999998,29.708,29.931999999999995,30.155999999999995,30.379999999999995,30.387999999999998,30.395999999999997,30.404,30.412,30.42,30.500000000000004,30.580000000000002,30.660000000000004,30.740000000000002,30.820000000000004,30.820000000000004,30.820000000000004,30.820000000000004,30.820000000000004
51.82,51.872,51.924,51.97599999999999,52.02799999999999,52.07999999999999,52.163999999999994,52.248,52.331999999999994,52.416,52.5,52.495999999999995,52.492,52.48799999999999,52.483999999999995,52.47999999999999,52.50799999999999,52.535999999999994,52.56399999999999,52.592,52.62,52.662,52.704,52.745999999999995,52.788,52.83,52.83,52.83,52.83,52.83
31.520000000000003,30.786,30.052,29.317999999999998,28.584,27.849999999999998,28.206,28.562,28.918,29.274,29.630000000000003,30.154000000000003,30.678,31.202,31.726,32.25,32.352,32.454,32.556,32.658,32.76,32.952,33.144,33.336000000000006,33.528000000000006,33.720000000000006,33.720000000000006,33.720000000000006,33.720000000000006,33.720000000000006
42.54,42.524,42.508,42.492,42.476,42.46,42.426,42.392,42.358000000000004,42.324000000000005,42.290000000000006,42.27,42.25000000000001,42.230000000000004,42.21000000000001,42.190000000000005,42.176,42.162000000000006,42.148,42.13400000000001,42.120000000000005,42.108000000000004,42.096000000000004,42.083999999999996,42.071999999999996,42.059999999999995,42.059999999999995,42.059999999999995,42.059999999999995,42.059999999999995
9.879999999999999,9.924,9.967999999999998,10.011999999999999,10.055999999999997,10.099999999999998,10.136,10.171999999999999,10.208,10.244,10.280000000000001,10.282,10.284,10.286,10.288,10.29,10.302,10.314,10.326000000000002,10.338000000000003,10.350000000000003,10.362000000000002,10.374,10.386,10.397999999999998,10.409999999999997,10.409999999999997,10.409999999999997,10.409999999999997,10.409999999999997
36.45,34.746,33.042,31.338,29.634,27.93,27.88,27.830000000000002,27.78,27.730000000000004,27.680000000000003,28.380000000000003,29.080000000000002,29.78,30.479999999999997,31.179999999999996,31.412,31.644,31.876,32.108000000000004,32.34,32.620000000000005,32.900000000000006,33.18,33.46,33.74,33.74,33.74,33.74,33.74
21.66,21.664,21.668,21.672,21.676,21.68,21.716,21.752000000000002,21.788,21.824,21.860000000000003,21.886000000000003,21.912000000000003,21.938,21.964,21.99,22.064,22.138,22.212,22.286,22.360000000000003,22.406000000000002,22.452,22.498,22.544,22.59,22.59,22.59,22.59,22.59
6.040000000000001,5.688,5.3359999999999985,4.983999999999997,4.631999999999996,4.279999999999995,4.3799999999999955,4.479999999999995,4.579999999999996,4.679999999999995,4.779999999999996,4.877999999999996,4.975999999999996,5.073999999999996,5.171999999999997,5.269999999999997,5.381999999999998,5.493999999999999,5.606,5.718000000000001,5.830000000000002,5.8640000000000025,5.898000000000003,5.932000000000004,5.966000000000005,6.000000000000005,6.000000000000005,6.000000000000005,6.000000000000005,6.000000000000005
27.63,27.656,27.682,27.707999999999995,27.733999999999995,27.759999999999994,27.807999999999996,27.855999999999998,27.904,27.952,28.000000000000004,28.012,28.024,28.035999999999998,28.048,28.059999999999995,28.073999999999995,28.087999999999997,28.101999999999997,28.116,28.13,28.15,28.169999999999998,28.19,28.21,28.23,28.23,28.23,28.23,28.23
4.559999999999997,4.5239999999999965,4.487999999999996,4.451999999999996,4.415999999999996,4.3799999999999955,4.397999999999995,4.415999999999996,4.433999999999996,4.451999999999996,4.469999999999996,4.475999999999997,4.481999999999999,4.488,4.494000000000002,4.5000000000000036,4.522000000000004,4.544000000000003,4.566000000000003,4.588000000000003,4.610000000000003,4.634000000000002,4.658000000000002,4.682000000000001,4.706000000000001,4.73,4.73,4.73,4.73,4.73
34.72,34.769999999999996,34.82,34.87,34.92,34.97,35.008,35.046,35.084,35.122,35.160000000000004,35.176,35.192,35.208000000000006,35.224000000000004,35.24,35.242000000000004,35.244,35.246,35.248,35.25,35.26,35.269999999999996,35.28,35.29,35.3,35.3,35.3,35.3,35.3
31.399999999999995,31.559999999999995,31.719999999999995,31.879999999999995,32.03999999999999,32.199999999999996,32.562,32.924,33.285999999999994,33.647999999999996,34.01,34.216,34.422000000000004,34.628,34.834,35.040000000000006,35.312000000000005,35.584,35.856,36.128,36.4,36.616,36.832,37.048,37.264,37.480000000000004,37.480000000000004,37.480000000000004,37.480000000000004,37.480000000000004
21.999999999999996,22.057999999999996,22.115999999999996,22.174,22.232,22.29,22.424,22.558,22.692,22.826,22.96,22.974,22.988,23.001999999999995,23.015999999999995,23.029999999999994,23.035999999999994,23.041999999999998,23.048,23.054000000000002,23.060000000000002,23.088,23.116,23.144000000000002,23.172,23.2,23.2,23.2,23.2,23.2
11.770000000000003,11.732000000000003,11.694000000000003,11.656000000000002,11.618000000000002,11.580000000000002,11.568000000000001,11.556,11.543999999999999,11.531999999999996,11.519999999999996,11.641999999999996,11.763999999999996,11.885999999999996,12.007999999999996,12.129999999999995,12.179999999999996,12.229999999999999,12.28,12.330000000000002,12.380000000000003,12.446000000000002,12.512,12.578000000000001,12.644,12.709999999999999,12.709999999999999,12.709999999999999,12.709999999999999,12.709999999999999
19.08,19.294,19.508,19.722,19.936,20.150000000000002,20.28,20.41,20.54,20.669999999999998,20.799999999999997,20.831999999999997,20.863999999999997,20.896,20.928,20.96,20.974,20.988000000000003,21.002000000000002,21.016000000000005,21.030000000000005,21.148000000000003,21.266000000000002,21.383999999999997,21.501999999999995,21.619999999999994,21.619999999999994,21.619999999999994,21.619999999999994,21.619999999999994
0.9800000000000031,0.9540000000000015,0.9279999999999999,0.9019999999999984,0.8759999999999968,0.8499999999999952,0.853999999999997,0.8579999999999988,0.8620000000000005,0.8660000000000023,0.8700000000000041,0.880000000000003,0.8900000000000019,0.9000000000000008,0.9099999999999997,0.9199999999999986,0.9279999999999999,0.9360000000000013,0.9440000000000026,0.952000000000004,0.9600000000000053,0.9680000000000044,0.9760000000000035,0.9840000000000027,0.9920000000000018,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009,1.0000000000000009
12.3,12.272000000000002,12.244000000000002,12.216000000000003,12.188000000000002,12.160000000000004,12.202000000000004,12.244000000000003,12.286000000000003,12.328000000000003,12.370000000000003,12.420000000000002,12.47,12.52,12.569999999999999,12.619999999999997,12.665999999999997,12.711999999999996,12.757999999999996,12.803999999999995,12.849999999999994,12.885999999999996,12.921999999999995,12.957999999999997,12.993999999999996,13.029999999999998,13.029999999999998,13.029999999999998,13.029999999999998,13.029999999999998
22.650000000000002,22.644000000000002,22.638,22.631999999999998,22.625999999999998,22.619999999999997,22.773999999999997,22.927999999999997,23.082,23.236,23.39,23.51,23.630000000000003,23.75,23.87,23.990000000000002,24.034000000000002,24.078,24.122,24.165999999999997,24.209999999999997,24.285999999999998,24.362,24.438,24.514,24.59,24.59,24.59,24.59,24.59
26.02,26.074,26.128,26.182000000000002,26.236,26.290000000000003,26.442,26.594,26.746,26.898,27.049999999999997,27.119999999999997,27.189999999999998,27.26,27.330000000000002,27.400000000000002,27.386000000000003,27.372,27.358,27.343999999999998,27.33,27.389999999999997,27.45,27.509999999999998,27.57,27.63,27.63,27.63,27.63,27.63
38.94,38.942,38.943999999999996,38.946,38.94799999999999,38.949999999999996,39.00599999999999,39.062,39.117999999999995,39.174,39.23,39.266,39.302,39.338,39.374,39.410000000000004,39.42,39.43,39.44,39.449999999999996,39.459999999999994,39.492,39.523999999999994,39.556,39.587999999999994,39.62,39.62,39.62,39.62,39.62
29.73,29.718,29.706,29.693999999999996,29.681999999999995,29.669999999999995,29.691999999999993,29.713999999999995,29.735999999999994,29.757999999999996,29.779999999999994,29.787999999999997,29.795999999999996,29.804,29.811999999999998,29.82,29.836000000000002,29.852000000000004,29.868000000000002,29.884000000000004,29.900000000000006,29.916000000000004,29.932000000000002,29.948,29.964,29.979999999999997,29.979999999999997,29.979999999999997,29.979999999999997,29.979999999999997
4.430000000000001,4.318,4.205999999999999,4.093999999999998,3.9819999999999967,3.8699999999999957,3.8619999999999965,3.8539999999999974,3.8459999999999983,3.837999999999999,3.83,3.902000000000001,3.974000000000002,4.046000000000003,4.118000000000004,4.190000000000005,4.200000000000004,4.210000000000003,4.2200000000000015,4.23,4.239999999999999,4.263999999999999,4.2879999999999985,4.3119999999999985,4.335999999999998,4.359999999999998,4.359999999999998,4.359999999999998,4.359999999999998,4.359999999999998
33.95,33.96,33.97,33.980000000000004,33.99,34.0,34.022,34.044,34.066,34.088,34.11,34.12,34.13,34.14,34.150000000000006,34.160000000000004,34.160000000000004,34.160000000000004,34.160000000000004,34.160000000000004,34.160000000000004,34.166000000000004,34.172000000000004,34.178,34.184,34.19,34.19,34.19,34.19,34.19
